ukprn,provider,cah1_code,cah1_subject,cah2_code,cah2_subject,cah3_code,cah3_subject,question,agree_pct,agree_pct_sd,benchmark,respondents,population
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,89.5,6.1,83.9,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q08: To what extent does your course have the right balance of directed and independent study?,84.2,7.5,83.4,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,94.7,4.8,95.6,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q10: How clear were the marking criteria used to assess your work? ,73.7,8.9,85.0,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q11: How fair has the marking and assessment been on your course? ,94.7,6.3,93.0,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q12: How well have assessments allowed you to demonstrate what you have learned?,89.5,7.5,86.3,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q13: How often have you received assessment feedback on time?,84.2,7.7,89.6,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q14: How often does feedback help you to improve your work?,84.2,8.5,77.0,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q15: How easy was it to contact teaching staff when you needed to?,84.2,6.4,93.3,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q16: How well have teaching staff supported your learning?,84.2,6.4,92.8,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q17: How well organised is your course?,84.2,8.4,79.6,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q18: How well were any changes to teaching on your course communicated?,70.6,9.8,72.6,17,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q19: How well have the IT resources and facilities supported your learning?,84.2,7.2,81.4,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",84.2,6.8,78.5,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",84.2,7.0,85.9,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q22: To what extent do you get the right opportunities to give feedback on your course?,89.5,6.6,79.3,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q23: To what extent are students' opinions about the course valued by staff?,84.2,8.1,85.0,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q24: How clear is it that students' feedback on the course is acted on?,68.4,9.2,69.5,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q25: How well does the students' union (association or guild) represent students' academic interests?,86.7,9.3,73.8,15,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,Q26: How well communicated was information about your university/college's mental wellbeing support services?,73.7,7.8,83.6,19,24
10008912,Coleg Gwent,CAH05,veterinary sciences,CAH05-01,veterinary sciences,CAH05-01-02,others in veterinary sciences,"Q28: Overall, I am satisfied with the quality of the course.",78.9,5.3,73.3,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q01: How good are teaching staff at explaining things?,73.7,7.9,94.1,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q02: How often do teaching staff make the subject engaging?,73.7,8.7,88.3,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q03: How often is the course intellectually stimulating?,84.2,7.8,88.3,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q04: How often does your course challenge you to achieve your best work?,78.9,8.1,88.2,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,78.9,8.5,84.4,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,89.5,6.6,91.1,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,73.7,8.8,86.6,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q08: To what extent does your course have the right balance of directed and independent study?,73.7,9.1,80.4,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,68.4,8.5,90.1,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q10: How clear were the marking criteria used to assess your work? ,77.8,9.3,83.1,18,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q11: How fair has the marking and assessment been on your course? ,78.9,8.5,89.2,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q12: How well have assessments allowed you to demonstrate what you have learned?,68.4,9.2,88.6,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q13: How often have you received assessment feedback on time?,88.9,7.6,85.5,18,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q14: How often does feedback help you to improve your work?,78.9,8.9,83.8,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q15: How easy was it to contact teaching staff when you needed to?,89.5,6.6,90.3,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q16: How well have teaching staff supported your learning?,84.2,7.0,92.9,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q17: How well organised is your course?,47.4,10.2,71.3,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q18: How well were any changes to teaching on your course communicated?,82.4,9.1,74.2,17,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q19: How well have the IT resources and facilities supported your learning?,76.5,8.9,81.7,17,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",88.9,7.1,83.4,18,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",88.9,7.5,85.9,18,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q22: To what extent do you get the right opportunities to give feedback on your course?,77.8,8.7,85.4,18,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q23: To what extent are students' opinions about the course valued by staff?,78.9,8.8,85.9,19,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q24: How clear is it that students' feedback on the course is acted on?,55.6,10.6,71.7,18,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q25: How well does the students' union (association or guild) represent students' academic interests?,38.5,12.7,75.9,13,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,Q26: How well communicated was information about your university/college's mental wellbeing support services?,66.7,8.8,79.6,18,24
10008912,Coleg Gwent,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-01,animal science,"Q28: Overall, I am satisfied with the quality of the course.",57.9,8.3,79.9,19,24
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q01: How good are teaching staff at explaining things?,100.0,6.2,93.3,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q02: How often do teaching staff make the subject engaging?,100.0,7.8,92.2,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q03: How often is the course intellectually stimulating?,90.0,9.9,85.9,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q04: How often does your course challenge you to achieve your best work?,100.0,7.1,92.0,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,100.0,6.9,91.9,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,100.0,8.8,87.5,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,100.0,7.5,91.9,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q08: To what extent does your course have the right balance of directed and independent study?,100.0,9.4,88.4,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,100.0,8.5,89.7,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q10: How clear were the marking criteria used to assess your work? ,80.0,10.4,83.7,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q11: How fair has the marking and assessment been on your course? ,100.0,8.0,93.0,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q12: How well have assessments allowed you to demonstrate what you have learned?,100.0,7.2,90.4,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q13: How often have you received assessment feedback on time?,100.0,7.4,87.1,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q14: How often does feedback help you to improve your work?,90.0,9.3,90.5,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q15: How easy was it to contact teaching staff when you needed to?,100.0,7.1,94.0,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q16: How well have teaching staff supported your learning?,100.0,7.0,92.1,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q17: How well organised is your course?,100.0,10.7,81.8,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q18: How well were any changes to teaching on your course communicated?,100.0,9.6,83.8,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q19: How well have the IT resources and facilities supported your learning?,100.0,8.4,82.0,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",100.0,6.8,84.4,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",100.0,8.2,84.3,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q22: To what extent do you get the right opportunities to give feedback on your course?,90.0,9.1,85.1,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q23: To what extent are students' opinions about the course valued by staff?,100.0,9.0,89.1,9,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q24: How clear is it that students' feedback on the course is acted on?,90.0,10.9,72.7,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q25: How well does the students' union (association or guild) represent students' academic interests?,87.5,11.4,78.3,8,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,Q26: How well communicated was information about your university/college's mental wellbeing support services?,100.0,9.8,83.1,9,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-01,creative arts and design,CAH25-01-04,cinematics and photography,"Q28: Overall, I am satisfied with the quality of the course.",90.0,8.9,85.2,10,10
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q01: How good are teaching staff at explaining things?,100.0,5.1,94.4,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q02: How often do teaching staff make the subject engaging?,90.9,8.7,92.6,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q03: How often is the course intellectually stimulating?,81.8,11.5,83.7,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q04: How often does your course challenge you to achieve your best work?,81.8,10.8,89.6,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,81.8,10.9,88.5,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,90.9,9.5,88.4,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,80.0,11.7,87.1,10,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q08: To what extent does your course have the right balance of directed and independent study?,90.9,10.8,80.2,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,90.9,9.6,87.1,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q10: How clear were the marking criteria used to assess your work? ,100.0,9.8,76.1,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q11: How fair has the marking and assessment been on your course? ,81.8,11.5,79.8,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q12: How well have assessments allowed you to demonstrate what you have learned?,90.9,9.6,86.6,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q13: How often have you received assessment feedback on time?,100.0,8.9,80.3,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q14: How often does feedback help you to improve your work?,72.7,12.6,81.2,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q15: How easy was it to contact teaching staff when you needed to?,90.9,9.1,88.1,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q16: How well have teaching staff supported your learning?,81.8,10.3,90.0,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q17: How well organised is your course?,81.8,13.2,62.7,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q18: How well were any changes to teaching on your course communicated?,81.8,12.7,69.5,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q19: How well have the IT resources and facilities supported your learning?,66.7,14.3,79.7,9,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",72.7,12.2,86.1,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",70.0,13.4,81.8,10,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q22: To what extent do you get the right opportunities to give feedback on your course?,54.5,13.5,80.1,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q23: To what extent are students' opinions about the course valued by staff?,81.8,12.0,76.7,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q24: How clear is it that students' feedback on the course is acted on?,72.7,13.9,63.9,11,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q25: How well does the students' union (association or guild) represent students' academic interests?,50.0,24.4,74.7,4,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,Q26: How well communicated was information about your university/college's mental wellbeing support services?,50.0,14.6,79.4,10,13
10008914,Coleg y Cymoedd,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-03,drama,"Q28: Overall, I am satisfied with the quality of the course.",63.6,12.8,80.8,11,13
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q01: How good are teaching staff at explaining things?,96.6,2.6,93.7,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q02: How often do teaching staff make the subject engaging?,91.5,3.5,91.0,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q03: How often is the course intellectually stimulating?,74.6,5.1,81.0,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q04: How often does your course challenge you to achieve your best work?,72.9,5.1,85.9,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,83.1,4.5,87.2,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,88.1,4.2,86.5,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,89.8,4.2,86.0,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q08: To what extent does your course have the right balance of directed and independent study?,83.1,4.9,78.2,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,81.4,4.7,85.4,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q10: How clear were the marking criteria used to assess your work? ,89.8,4.8,74.7,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q11: How fair has the marking and assessment been on your course? ,94.9,4.1,79.1,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q12: How well have assessments allowed you to demonstrate what you have learned?,66.1,5.3,85.4,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q13: How often have you received assessment feedback on time?,100.0,3.8,80.7,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q14: How often does feedback help you to improve your work?,78.0,5.1,79.2,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q15: How easy was it to contact teaching staff when you needed to?,98.3,3.2,88.2,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q16: How well have teaching staff supported your learning?,96.6,3.2,89.6,58,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q17: How well organised is your course?,65.5,6.0,61.5,58,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q18: How well were any changes to teaching on your course communicated?,76.3,5.5,68.9,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q19: How well have the IT resources and facilities supported your learning?,91.2,4.6,79.5,57,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",96.6,3.8,86.4,58,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",98.3,4.0,80.5,58,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q22: To what extent do you get the right opportunities to give feedback on your course?,84.7,4.8,80.3,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q23: To what extent are students' opinions about the course valued by staff?,83.1,5.0,77.2,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q24: How clear is it that students' feedback on the course is acted on?,71.2,6.0,63.7,59,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q25: How well does the students' union (association or guild) represent students' academic interests?,72.0,8.7,71.9,25,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,Q26: How well communicated was information about your university/college's mental wellbeing support services?,98.3,3.9,78.6,58,67
10004028,Contemporary Dance Trust Limited,CAH25,"design, and creative and performing arts",CAH25-02,performing arts,CAH25-02-04,dance,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",96.6,3.5,87.6,59,67
10001696,Cornwall College,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-03,agriculture,Q01: How good are teaching staff at explaining things?,87.5,6.3,94.2,16,27
10001696,Cornwall College,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-03,agriculture,Q02: How often do teaching staff make the subject engaging?,81.3,8.5,86.4,16,27
10001696,Cornwall College,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-03,agriculture,Q03: How often is the course intellectually stimulating?,75.0,8.9,86.7,16,27
10001696,Cornwall College,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-03,agriculture,Q04: How often does your course challenge you to achieve your best work?,81.3,8.3,87.8,16,27
10001696,Cornwall College,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-03,agriculture,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,75.0,9.0,84.0,16,27
10001696,Cornwall College,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-03,agriculture,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,75.0,8.5,90.5,16,27
10001696,Cornwall College,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-03,agriculture,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,81.3,8.7,85.4,16,27
10001696,Cornwall College,CAH06,"agriculture, food and related studies",CAH06-01,"agriculture, food and related studies",CAH06-01-03,agriculture,Q08: To what extent does your course have the right balance of directed and independent study?,87.5,8.6,81.4,16,27
