ukprn,provider,cah1_code,cah1_subject,cah2_code,cah2_subject,cah3_code,cah3_subject,question,agree_pct,agree_pct_sd,benchmark,respondents,population
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q08: To what extent does your course have the right balance of directed and independent study?,78.6,10.5,79.7,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,85.7,7.9,87.6,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q10: How clear were the marking criteria used to assess your work? ,57.1,11.5,69.7,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q11: How fair has the marking and assessment been on your course? ,71.4,9.9,78.0,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q12: How well have assessments allowed you to demonstrate what you have learned?,64.3,10.7,75.4,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q13: How often have you received assessment feedback on time?,85.7,9.4,81.2,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q14: How often does feedback help you to improve your work?,78.6,10.6,63.7,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q15: How easy was it to contact teaching staff when you needed to?,78.6,9.1,87.3,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q16: How well have teaching staff supported your learning?,85.7,8.4,86.0,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q17: How well organised is your course?,78.6,10.3,75.7,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q18: How well were any changes to teaching on your course communicated?,78.6,10.0,78.6,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q19: How well have the IT resources and facilities supported your learning?,100.0,6.9,87.1,12,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",100.0,5.9,93.2,13,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",85.7,7.9,86.7,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q22: To what extent do you get the right opportunities to give feedback on your course?,100.0,6.6,86.5,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q23: To what extent are students' opinions about the course valued by staff?,76.9,10.2,79.8,13,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q24: How clear is it that students' feedback on the course is acted on?,71.4,11.0,64.8,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q25: How well does the students' union (association or guild) represent students' academic interests?,90.0,11.1,74.9,10,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),Q26: How well communicated was information about your university/college's mental wellbeing support services?,71.4,9.4,83.9,14,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-05,medical sciences,CAH02-05-03,biomedical sciences (non-specific),"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",100.0,6.9,87.4,13,17
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q01: How good are teaching staff at explaining things?,94.1,4.2,93.2,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q02: How often do teaching staff make the subject engaging?,94.1,5.1,85.1,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q03: How often is the course intellectually stimulating?,94.1,5.0,87.1,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q04: How often does your course challenge you to achieve your best work?,97.1,4.6,88.1,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,91.2,5.2,83.5,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,97.1,5.0,89.2,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,91.2,5.2,87.2,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q08: To what extent does your course have the right balance of directed and independent study?,70.6,7.3,76.4,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,97.1,4.4,89.7,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q10: How clear were the marking criteria used to assess your work? ,52.9,7.8,77.4,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q11: How fair has the marking and assessment been on your course? ,64.7,7.5,80.4,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q12: How well have assessments allowed you to demonstrate what you have learned?,79.4,6.8,80.9,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q13: How often have you received assessment feedback on time?,97.1,4.4,88.4,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q14: How often does feedback help you to improve your work?,67.6,7.6,75.4,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q15: How easy was it to contact teaching staff when you needed to?,91.2,5.2,85.3,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q16: How well have teaching staff supported your learning?,91.2,5.3,88.7,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q17: How well organised is your course?,88.2,7.0,69.8,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q18: How well were any changes to teaching on your course communicated?,87.9,6.0,77.6,33,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q19: How well have the IT resources and facilities supported your learning?,81.8,6.4,87.4,33,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",79.4,5.4,90.8,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",85.3,6.2,86.9,34,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q22: To what extent do you get the right opportunities to give feedback on your course?,84.4,6.0,86.4,32,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q23: To what extent are students' opinions about the course valued by staff?,84.4,6.5,82.4,32,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q24: How clear is it that students' feedback on the course is acted on?,75.0,7.3,71.5,32,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q25: How well does the students' union (association or guild) represent students' academic interests?,86.2,7.1,76.1,29,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,Q26: How well communicated was information about your university/college's mental wellbeing support services?,83.3,6.6,81.0,30,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-05,physiotherapy,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",83.3,5.5,89.0,30,39
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q01: How good are teaching staff at explaining things?,90.9,7.8,92.7,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q02: How often do teaching staff make the subject engaging?,72.7,10.7,83.6,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q03: How often is the course intellectually stimulating?,90.9,9.8,84.3,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q04: How often does your course challenge you to achieve your best work?,81.8,9.5,85.6,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,90.9,9.5,81.6,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,45.5,12.4,86.7,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,90.9,8.5,85.3,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q08: To what extent does your course have the right balance of directed and independent study?,90.9,10.7,78.5,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,81.8,9.7,88.3,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q10: How clear were the marking criteria used to assess your work? ,36.4,13.7,74.9,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q11: How fair has the marking and assessment been on your course? ,81.8,12.2,78.3,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q12: How well have assessments allowed you to demonstrate what you have learned?,72.7,11.4,80.3,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q13: How often have you received assessment feedback on time?,100.0,7.2,86.2,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q14: How often does feedback help you to improve your work?,63.6,12.4,76.9,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q15: How easy was it to contact teaching staff when you needed to?,100.0,7.8,85.8,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q16: How well have teaching staff supported your learning?,90.9,7.8,88.2,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q17: How well organised is your course?,81.8,12.0,69.2,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q18: How well were any changes to teaching on your course communicated?,81.8,11.5,76.2,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q19: How well have the IT resources and facilities supported your learning?,72.7,10.0,86.7,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",81.8,9.3,89.3,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",63.6,11.7,85.2,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q22: To what extent do you get the right opportunities to give feedback on your course?,90.9,8.8,85.1,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q23: To what extent are students' opinions about the course valued by staff?,45.5,11.8,80.9,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q24: How clear is it that students' feedback on the course is acted on?,36.4,13.1,72.7,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q25: How well does the students' union (association or guild) represent students' academic interests?,60.0,12.6,77.1,10,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,Q26: How well communicated was information about your university/college's mental wellbeing support services?,70.0,10.9,82.3,10,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-06,complementary and alternative medicine,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",81.8,9.0,85.9,11,12
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q01: How good are teaching staff at explaining things?,85.2,5.8,92.4,27,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q02: How often do teaching staff make the subject engaging?,81.5,7.1,85.2,27,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q03: How often is the course intellectually stimulating?,70.4,7.4,85.2,27,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q04: How often does your course challenge you to achieve your best work?,88.9,6.4,87.1,27,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,96.3,6.4,84.1,27,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,88.9,5.6,87.4,27,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q07: To what extent have you had the chance to bring together information and ideas from different topics?,92.6,6.2,87.2,27,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q08: To what extent does your course have the right balance of directed and independent study?,76.9,7.6,77.9,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,85.2,6.0,87.6,27,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q10: How clear were the marking criteria used to assess your work? ,46.2,9.2,75.4,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q11: How fair has the marking and assessment been on your course? ,42.3,8.9,78.6,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q12: How well have assessments allowed you to demonstrate what you have learned?,65.4,8.1,81.0,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q13: How often have you received assessment feedback on time?,96.2,5.4,87.2,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q14: How often does feedback help you to improve your work?,76.9,8.0,77.4,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q15: How easy was it to contact teaching staff when you needed to?,92.3,5.9,85.2,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q16: How well have teaching staff supported your learning?,92.3,5.8,87.7,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q17: How well organised is your course?,69.2,8.7,69.4,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q18: How well were any changes to teaching on your course communicated?,88.5,7.7,78.1,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q19: How well have the IT resources and facilities supported your learning?,84.0,7.0,86.6,25,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy","Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",100.0,5.2,90.7,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy","Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",80.8,6.9,85.8,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q22: To what extent do you get the right opportunities to give feedback on your course?,84.6,6.9,87.2,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q23: To what extent are students' opinions about the course valued by staff?,84.6,8.0,81.3,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q24: How clear is it that students' feedback on the course is acted on?,76.9,8.9,70.7,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q25: How well does the students' union (association or guild) represent students' academic interests?,87.0,8.3,77.7,23,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy",Q26: How well communicated was information about your university/college's mental wellbeing support services?,100.0,6.6,81.8,26,30
10007158,University of Southampton,CAH02,subjects allied to medicine,CAH02-06,allied health,CAH02-06-07,"counselling, psychotherapy and occupational therapy","Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",100.0,6.4,87.6,26,30
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q01: How good are teaching staff at explaining things?,94.9,2.6,94.1,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q02: How often do teaching staff make the subject engaging?,65.4,4.6,79.7,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q03: How often is the course intellectually stimulating?,88.5,3.5,90.0,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q04: How often does your course challenge you to achieve your best work?,87.2,3.7,87.7,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,89.7,3.8,86.7,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,91.0,3.7,87.6,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q07: To what extent have you had the chance to bring together information and ideas from different topics?,88.5,3.8,85.7,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q08: To what extent does your course have the right balance of directed and independent study?,71.8,4.8,79.3,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,74.4,4.4,84.5,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q10: How clear were the marking criteria used to assess your work? ,69.2,5.1,73.2,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q11: How fair has the marking and assessment been on your course? ,75.6,4.4,80.6,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q12: How well have assessments allowed you to demonstrate what you have learned?,76.9,4.8,77.6,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q13: How often have you received assessment feedback on time?,83.3,4.3,78.3,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q14: How often does feedback help you to improve your work?,56.4,5.3,66.1,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q15: How easy was it to contact teaching staff when you needed to?,84.6,3.8,87.4,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q16: How well have teaching staff supported your learning?,87.0,3.8,86.9,77,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q17: How well organised is your course?,87.2,4.1,80.5,78,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q18: How well were any changes to teaching on your course communicated?,73.7,4.6,80.3,76,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q19: How well have the IT resources and facilities supported your learning?,84.9,3.7,87.4,73,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",79.5,3.6,90.2,73,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",84.2,3.5,87.9,76,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q22: To what extent do you get the right opportunities to give feedback on your course?,80.5,4.0,86.5,77,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q23: To what extent are students' opinions about the course valued by staff?,76.6,4.5,79.8,77,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q24: How clear is it that students' feedback on the course is acted on?,57.9,5.3,65.5,76,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q25: How well does the students' union (association or guild) represent students' academic interests?,86.1,4.6,75.1,72,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),Q26: How well communicated was information about your university/college's mental wellbeing support services?,85.5,4.1,81.4,76,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-01,biosciences (non-specific),"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",89.3,3.6,88.6,75,105
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q01: How good are teaching staff at explaining things?,88.5,4.0,94.0,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q02: How often do teaching staff make the subject engaging?,79.3,6.0,81.4,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q03: How often is the course intellectually stimulating?,82.8,4.6,90.9,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q04: How often does your course challenge you to achieve your best work?,79.3,5.3,86.5,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,85.1,5.0,86.2,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,71.3,5.4,86.9,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q07: To what extent have you had the chance to bring together information and ideas from different topics?,78.2,5.2,84.9,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q08: To what extent does your course have the right balance of directed and independent study?,65.5,6.4,79.5,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,74.7,6.0,84.6,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q10: How clear were the marking criteria used to assess your work? ,41.4,7.0,72.2,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q11: How fair has the marking and assessment been on your course? ,73.6,6.1,81.4,44,56
10007158,University of Southampton,CAH03,biological and sport sciences,CAH03-01,biosciences,CAH03-01-02,biology (non-specific),Q12: How well have assessments allowed you to demonstrate what you have learned?,60.9,6.4,76.7,44,56
